Province,City,Barangay,Street_Subdivision,Vicinity,Classification,Zonal_Value,DO_No,Effectivity_Date,Source
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROADS,NATIONAL HIGHWAY & BACK OF,CR,7500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROADS,NATIONAL  HI-WAY,RR,5700.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROADS,NATIONAL  HI-WAY,A1,1900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROADS,NATIONAL  HI-WAY,A2,1800.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROADS,50 METERS INWARD,RR,4700.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROADS,50 METERS INWARD,A*,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROADS,50 METERS INWARD,A16,1400.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALONG PROV'L & BRGY  ROADS,RR,4000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALONG PROV'L & BRGY  ROADS,A4,1000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,MUNICIPAL/CITY ROADS,RR,3000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,MUNICIPAL/CITY ROADS,A4,900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,50 METERS AWAY FROM PROV'L,RR,2200.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,OTHER AGRICULTURAL LANDS,A50,900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BOLINAWAN PROPER,OTHER AGRICULTURAL LANDS,CR,7500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BOLINAWAN PROPER,OTHER AGRICULTURAL LANDS,RR,5700.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BOLINAWAN PROPER,INTERIOR,RR,3000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BOLINAWAN PROPER,MANGROVE,A24,1300.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BOLINAWAN PROPER,SEASHORE,A39,1700.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BOLINAWAN PROPER,PRAWN POND,A42,3600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO CAMBUNTAN,PRAWN POND,RR,6000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO CAMBUNTAN,PRAWN POND,A1,1900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO DUNGGOAN,PRAWN POND,RR,3400.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO DUNGGOAN,PRAWN POND,A2,1800.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO TUGAS,PRAWN POND,RR,2000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO TUGAS,PRAWN POND,A1,1100.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO TUGAS,PRAWN POND,A2,1000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO CAIPILAN 1,PRAWN POND,A*,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,UPPER SITIO LAGANG 2,PRAWN POND,A*,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,LOWER SITIO LAGANG,PRAWN POND,RR,2900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,DANCING SUN SUBDIVISION/D'LOGO DEV'T INC.,PRAWN POND,RR,5300.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL SUBDIVISION/VILLAGES,PRAWN POND,RR,4800.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,Note:,PRAWN POND,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,1 Sitio Caipilan is part of Poblacion I,PRAWN POND,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,2 Upper Sitio Lagang is part of  Brgy. Ocaña,PRAWN POND,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,2 Upper Sitio Lagang is part of  Brgy. Ocaña,PRAWN POND,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE                    : CEBU,PRAWN POND,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,BUENAVISTA PROPER,RR,2100.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALONG PROVINCIAL ROAD,RR,1500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALONG PROVINCIAL ROAD,A16,1200.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROAD,RR,1000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROAD,A16,800.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,50 METERS AWAY FROM PROV'L,RR,900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,& BARANGAY ROAD,A16,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,SITIO DANAO,A16,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,SITIO CARAATAN,A16,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL ROAD INTERIOR,SITIO NAILONG-CAMBA-UT,A4,300.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL ROAD INTERIOR,OTHER AGRICULTURAL LANDS,A50,250.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER SUBDIVISION/VILLAGE,OTHER AGRICULTURAL LANDS,RR,3300.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE                    : CEBU,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY/MUNICIPALITY  : CARCAR CITY,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ZONE/ BARANGAY     : CALIDNGAN,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,CALIDNGAN PROPER,CR,1500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,CALIDNGAN PROPER,RR,1100.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,CALIDNGAN PROPER,A4,700.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,NANGKAAN PROPER,CR,1500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,NANGKAAN PROPER,RR,1100.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL /CITY ROAD,HINAGDANAN-SACSAC,RR,1100.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL /CITY ROAD,HINAGDANAN-SACSAC,A4,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL /CITY ROAD,BAÑO-LUNAS,A4,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,BAÑO-LUNAS,RR,900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,INTERIOR AREAS,RR,600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,INTERIOR AREAS,A4,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,INTERIOR AREAS,A50,450.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,CAMARI-FARMLAND,A16,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE                    : CEBU,CAMARI-FARMLAND,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,CAN-ASUJAN PROPER,CR,2000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,CAN-ASUJAN PROPER,RR,1600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,OLIVEROS,RR,1200.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,OLIVEROS,A15,600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,INTERIOR AREAS,RR,600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL/ CITY ROAD,CANSILONG-TAGAYTAY-GUIMBALIWAN,A15,600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL/ CITY ROAD,CONTA-MAGSIPIT,RR,800.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL/ CITY ROAD,CONTA-MAGSIPIT,A15,600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,WEST OF BARANGAY,CONTA-MANGHUPI-SAAY,A15,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,WEST OF BARANGAY,,A15,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,OTHER AREAS,INTERIOR,RR,600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,OTHER AREAS,OTHER AGRICULTURAL LANDS,A50,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,CAMELLA HOMES SUBDIVISION,OTHER AGRICULTURAL LANDS,RR,6000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,LUMINA HOMES,OTHER AGRICULTURAL LANDS,RR,6000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ESPERANZA HOMES,OTHER AGRICULTURAL LANDS,RR,6000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,LA CRESTA HOMES & HILLS**,OTHER AGRICULTURAL LANDS,RR,6000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SUMMER VILLE SUBDIVISION**,OTHER AGRICULTURAL LANDS,RR,6000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL SUBDIVISION/VILLAGES,OTHER AGRICULTURAL LANDS,RR,4000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,**New subdivision,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,**New subdivision,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,**New subdivision,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE                    : CEBU,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY/MUNICIPALITY  : CARCAR CITY,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ZONE/ BARANGAY     : GUADALUPE,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,PROPER,CR,3700.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,PROPER,RR,2400.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROAD,RR,1500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,INTERIOR AREAS,RR,1000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,OTHER AGRICULTURAL LANDS,A50,600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL SUBDIVISIONS/VILLAGES,OTHER AGRICULTURAL LANDS,RR,3500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO HUNOB-ANISLAGAN,OTHER AGRICULTURAL LANDS,A4,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO KAMANGGAHAN,OTHER AGRICULTURAL LANDS,A4,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO TAPAL-MAINIT-MABUGNAO,OTHER AGRICULTURAL LANDS,A4,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO MUAG-BACTUS,OTHER AGRICULTURAL LANDS,A4,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,SITIO BOLBOLAN,OTHER AGRICULTURAL LANDS,A4,500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE                    : CEBU,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,SITIO BAHABAHA-HACIENDA  OSMEÑA,RR,1900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,SITIO BAHABAHA-HACIENDA  OSMEÑA,A4,1000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCIAL ROAD,LIBURON PROPER,RR,2000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL/CITY ROAD,HACIENDA CLIMACO-SITIO  MAGSIPIT,RR,1800.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,MUNICIPAL/CITY ROAD,HACIENDA CLIMACO-SITIO  MAGSIPIT,A4,900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALONG PROVINCIAL ROAD,RR,2000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALONG PROVINCIAL ROAD,A4,1200.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROAD,RR,1500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROAD,A4,900.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,INT. AREA 50 METERS AWAY FROM,RR,1000.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,PROV'L & BRGY. ROADS,A4,800.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,OTHER AGRICULTURAL LANDS,A50,600.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,TIERA NAVA SUBDIVISION / JOHNDORF**,OTHER AGRICULTURAL LANDS,RR,4500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER SUBDIVISIONS/VILLAGES,OTHER AGRICULTURAL LANDS,RR,3500.0,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,Note:,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,3  Sitio Sambag is non-existent per Assessor's Office,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,**New subdivision,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,**New subdivision,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
UNKNOWN,UNKNOWN,UNKNOWN,**New subdivision,OTHER AGRICULTURAL LANDS,nan,,UNKNOWN,"September 22, 2022","RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 8(060-22)]"
